,0,1,2,3
3266," Yeah, I know. This is. Yeah, this is that guy. He's great. We, we used to hang out a little bit and so,",2326.0,2335.0,220324_004_me.wav
3267," You got me there, free food to Canes. I'm yeah, you should come. I was thinking of coming for like a for some it's a 30 minute documentary. So I don't think it's at but you have to, I can also see if I can. You can also just eat that mushroom pizza and got to walk in your shed. I just thought I saw him cuz I want some of the fountain for a meeting and he was just like, oh, yeah, of course, I'm coming, you know.",2341.0,2368.0,220324_004_me.wav
3268," Really Kate, you should drink all the. I guess that's all. She's man.",2371.0,2378.0,220324_004_me.wav
3269, How you feeling? Are you feeling better?,2379.0,2381.0,220324_004_me.wav
3270," Okay, I'll see you later in the library then or at your place. That's probably going to be in today. I'm going to start or sit in the back and my computer to walk a little bit but",2381.0,2392.0,220324_004_me.wav
3271," okay. Yeah, I just left it like that and then we can meet up. We can also walk to your place. I will find a different place to walk later on. Ya precisely.",2397.0,2410.0,220324_004_me.wav
3272," No way. I'm fucking getting on the bus with CNC is again. I'm going to write tomorrow, so",2414.0,2421.0,220324_004_me.wav
3273, I woke up Pikmin. Is that the one?,2421.0,2424.0,220324_004_me.wav
3274, Listen.,2424.0,2426.0,220324_004_me.wav
3275, Metal piece in the back like a great that I have my phone now.,2446.0,2451.0,220324_004_me.wav
3276, Cool.,2452.0,2453.0,220324_004_me.wav
3277, I'm on the white spots. My thesis shit. Now know it's late.,2456.0,2461.0,220324_004_me.wav
3278," No, so what I'm doing is I'm going through everything. I'm going through, like I have to go through like, you know, I probably have to get like 20 hours or do you just listen to it and cut it up? This is when I'm speaking, this is when it's silence. This is when someone else's speaking. This is when silence and the thing is that conversation, feel like I have to split it up. So fucking much. It's really fucking rough.",2463.0,2488.0,220324_004_me.wav
3279, Personal identity.,2505.0,2507.0,220324_004_me.wav
3280, Sprouts.,2508.0,2509.0,220324_004_me.wav
3281," Wait, so you can bring people.",2511.0,2513.0,220324_004_me.wav
3282," This voice is s o. I mean about this wink wink, you know what I mean?",2524.0,2539.0,220324_004_me.wav
3283, Most annoying with the most legendary.,2542.0,2545.0,220324_004_me.wav
3284, I think we'll be good. He's a good filmmaker. So,2554.0,2557.0,220324_004_me.wav
3285, be great. I hope you're,2558.0,2561.0,220324_004_me.wav
3286," Yeah, I know who is the grills and shit?",2565.0,2569.0,220324_004_me.wav
3287," Yes, exactly. The big brown stomach.",2574.0,2579.0,220324_004_me.wav
3288, How many monitors Michigan from Lake? Enter for like a fool. You do one email on each monitor?,2581.0,2609.0,220324_004_me.wav
3289, Russian army gun.,2618.0,2621.0,220324_004_me.wav
3290, Go down.,2631.0,2635.0,220324_004_me.wav
3291, Have you been with you to spring break?,2637.0,2640.0,220324_004_me.wav
3292, Is he an oil guy?,2641.0,2642.0,220324_004_me.wav
3293, Drive to Davis then off to its oil rigs. What? What brought your dad today?,2649.0,2657.0,220324_004_me.wav
3294, Arsenal Mall.,2665.0,2667.0,220324_004_me.wav
3295, We are going to be fun. Great filmmakers.,2670.0,2673.0,220324_004_me.wav
3296," No, Game, No fucking clip. Nice, but I'm just a man.",2683.0,2687.0,220324_004_me.wav
3297, I like app.,2688.0,2689.0,220324_004_me.wav
3298, Not one used to like like knowing of me but like Alyssa watch.,2697.0,2701.0,220324_004_me.wav
3299," Yeah, famous not cool, man, like things that can make you Infamous, you know what I mean? But right now, we'll see about that and just throw up my hands and then went to showings and just in case it's going around the aisles selling Rotten Tomatoes.",2712.0,2751.0,220324_004_me.wav
3300," Apothic reason, you know you want to show you want to sound like I'm bitching roll sense of like you put me through this, you know, some people got to get that feeling Taco Time.",2751.0,2766.0,220324_004_me.wav
3301," But then you have to clean it up. I been making myself for a while. Now. I'm building a small, particle metrics and stuff like that. And also like make a eyes. That's a recreate my speech. And so, you can, like, talk with yourself and instead of got down to. So does the house of thing, I'm training, a bunch of machine learning chat. Now, the sword. It was so through it, train some models and see what kinds of things I can find. Some of John Willingham times meaner to the Pirates tremendously Rotten Tomatoes to me.",2767.0,2806.0,220324_004_me.wav
3302, I'll see you inside.,2816.0,2817.0,220324_004_me.wav
3303, Let's go find a place and back.,2851.0,2857.0,220324_004_me.wav
3304,No way to treat someone like that. Russell only kid not a right past 3 days.,0.0,13.0,220406_001_me.wav
3305," Like, why? I don't.",103.0,106.0,220406_001_me.wav
3306, I don't think I Abba.,109.0,111.0,220406_001_me.wav
3307," I don't get like a froggy like that. I don't know. Like and I think the problem is the life I'm living is like right now. I am I feel fucking boring. I never felt that way before and I feel like, I feel bored. I feel small and thing whatever. Like I don't feel insecure about like",112.0,132.0,220406_001_me.wav
3308," My luck, so anything's. It's just, it's just, it's just that. I feel like I'm bored boring now. Isn't that I'm lacking.",133.0,142.0,220406_001_me.wav
3309, I'm not like doing anything with people to do things with people and funds as friends and stuff like that.,148.0,155.0,220406_001_me.wav
3310," No, I just don't feel like I just, I just feel like totally to do something to my best self down.",158.0,166.0,220406_001_me.wav
3311," I don't know. I just, I just, I just don't, I don't.",166.0,172.0,220406_001_me.wav
3312," I just bought it like a fucking hours straight of this. Like this. Nice kid Disney Capstone. So, I'm just like to finish it.",172.0,180.0,220406_001_me.wav
3313," Like I said, it's not like, I don't, I don't like, like, I like, what can be done with it. I just, I just don't like all of this shit that comes along with it. But that this, the daily just grind. I feel like my imagination is getting like flattened. That's like the big thing. I just feel like my imagination and my life is too busy is just being like flattened into intelligence. That makes any sense.",181.0,209.0,220406_001_me.wav
3314," This is more like church, you know, it's important. I don't I don't feel that I need to look at all the people like I'm currently shove that. I'm sure there's some people, I mean, like, songs in, in the friends. They just sold like b class and went to the beach today, you know, and I really wanted to do that, but they all of that walk coz like books and then like, books me where I can't do that cuz I can't bring my computer to the beach. This is how I feel like typing just like fuck.",213.0,246.0,220406_001_me.wav
3315," Well, that like making trade-offs very much like alone and not like they know we do, that's the thing and that's why I was like really like fun thing that mine isn't up doing that. I mean cuz of the weather. But the port, the port thing or the basketball thing and I was just like, why why can't we get it together? Like why can't we like actually look like it always comes to. This is the first thing to go. Yeah. I know. But that sucks. I don't have that.",260.0,306.0,220406_001_me.wav
