,sentence,sentence_confidence,start_time,end_time,date,original_audio
81," No way. He'd sell Menthol. I call Kenny. Like make pizza dough service off the money off of them vulnerable position, you know, that one was vulnerable thing, but I can't imagine if you would like, going to the shittiest of your life in the past. I just sorry. Like I I like the time. I don't I really don't think",0.9534209370613098,0 days 00:15:48.900000,0 days 00:16:30.400000,03/16/22,220316_002_me.wav
82, This with friends and stuff like that.,0.7875167727470398,0 days 00:16:36.200000,0 days 00:16:37.900000,03/16/22,220316_002_me.wav
83," That's the thing. That's what I mean to say is like eventually like, you know, my just fucking like happened. Yeah, that meant sorry cuz I can't see about it and I told him that one.",0.909754753112793,0 days 00:16:39.100000,0 days 00:17:03.500000,03/16/22,220316_002_me.wav
84," But it's, it's Justin's.",0.7470481395721436,0 days 00:17:05.300000,0 days 00:17:07.500000,03/16/22,220316_002_me.wav
85, Satan.,0.4385029077529907,0 days 00:17:10.400000,0 days 00:17:11.100000,03/16/22,220316_002_me.wav
86, No.,0.23135235905647278,0 days 00:17:16.800000,0 days 00:17:17.200000,03/16/22,220316_002_me.wav
87, Are you in cottontown for yourself? But needs wherever it's all about listening to this guy.,0.8227221965789795,0 days 00:17:26,0 days 00:17:31,03/16/22,220316_002_me.wav
88, I know.,0.3032463490962982,0 days 00:17:32.800000,0 days 00:17:35.100000,03/16/22,220316_002_me.wav
89, Are you playing the game right now?,0.8324783444404602,0 days 00:17:39.100000,0 days 00:17:40.300000,03/16/22,220316_002_me.wav
90, This is a witch movie.,0.7908830046653748,0 days 00:17:41.200000,0 days 00:17:42.600000,03/16/22,220316_002_me.wav
91," Yeah, I know. That's why I was saying we not got too much.",0.8819779753684998,0 days 00:17:44.300000,0 days 00:17:47.300000,03/16/22,220316_002_me.wav
92," No, it's okay. We went to days out. Now. We coming back in from the side.",0.7810600996017456,0 days 00:17:53,0 days 00:18:18.400000,03/16/22,220316_002_me.wav
93, Little delirious.,0.8777148723602295,0 days 00:18:23.400000,0 days 00:18:27,03/16/22,220316_002_me.wav
94, Istick.,0.4242469370365143,0 days 00:18:34.200000,0 days 00:18:37.500000,03/16/22,220316_002_me.wav
95, Chorizo sausage.,0.8367016315460205,0 days 00:18:39.400000,0 days 00:18:43.400000,03/16/22,220316_002_me.wav
96, Hola.,0.695636510848999,0 days 00:18:57.400000,0 days 00:18:57.900000,03/16/22,220316_002_me.wav
97," Okay, yeah.",0.7298683524131775,0 days 00:19:08.500000,0 days 00:19:21.400000,03/16/22,220316_002_me.wav
98," if you want to,",0.9473942518234253,0 days 00:19:22.900000,0 days 00:19:23.600000,03/16/22,220316_002_me.wav
99, Listening.,0.9060317873954773,0 days 00:19:27.800000,0 days 00:19:28.500000,03/16/22,220316_002_me.wav
100, What do the song with the bone magnificent?,0.9221948385238647,0 days 00:19:37.200000,0 days 00:19:41,03/16/22,220316_002_me.wav
101, Your woman in Charlotte.,0.43644481897354126,0 days 00:19:43.300000,0 days 00:19:44.600000,03/16/22,220316_002_me.wav
102," You know, I'm not over yet.",0.48011040687561035,0 days 00:19:59.200000,0 days 00:20:00.400000,03/16/22,220316_002_me.wav
103," Yo, what is this? That's the pork have to be?",0.6827598810195923,0 days 00:20:05.500000,0 days 00:20:08.200000,03/16/22,220316_002_me.wav
104, The ten times better.,0.9513067007064819,0 days 00:20:23.500000,0 days 00:20:24.600000,03/16/22,220316_002_me.wav
105, Islam.,0.2633533477783203,0 days 00:20:27.100000,0 days 00:20:28.400000,03/16/22,220316_002_me.wav
106, I'm going to do that you and your friend.,0.9057353138923645,0 days 00:20:30.200000,0 days 00:20:32,03/16/22,220316_002_me.wav
107, Picanha.,0.4721497595310211,0 days 00:20:42.200000,0 days 00:20:42.900000,03/16/22,220316_002_me.wav
108, Are you positive?,0.47640934586524963,0 days 00:20:43.500000,0 days 00:20:45.700000,03/16/22,220316_002_me.wav
109," Yo, we did order for four people and we eating for four people.",0.8262346982955933,0 days 00:20:50.300000,0 days 00:20:53.600000,03/16/22,220316_002_me.wav
110," Like I'm not I'm not probably, I don't know, stuff in between.",0.7761508822441101,0 days 00:20:55.500000,0 days 00:20:59.400000,03/16/22,220316_002_me.wav
111, What was it? You should drink some of this.,0.9341667890548706,0 days 00:21:00.500000,0 days 00:21:02.900000,03/16/22,220316_002_me.wav
112," Chloe, indulgently",0.7159960865974426,0 days 00:21:14.700000,0 days 00:21:17,03/16/22,220316_002_me.wav
113, I'm going to need some salt and some ketchup.,0.7325035929679871,0 days 00:21:45.600000,0 days 00:21:48.400000,03/16/22,220316_002_me.wav
114, Well-deserved meal in animals.,0.6233838200569153,0 days 00:21:51.600000,0 days 00:21:55.700000,03/16/22,220316_002_me.wav
115," Almost home, which is great and everything. This is better than that one.",0.7997997999191284,0 days 00:22:11.300000,0 days 00:22:20.900000,03/16/22,220316_002_me.wav
116, I see. Cisco.,0.605955183506012,0 days 00:22:37.100000,0 days 00:22:39.500000,03/16/22,220316_002_me.wav
117, Teresa was also like the best sausage every single different way. You want them to throw it like a ski soda. Flavor means?,0.8389438986778259,0 days 00:22:51.100000,0 days 00:23:03,03/16/22,220316_002_me.wav
118, To the assholes around or bring the thing that turns people off of hurt.,0.8455975651741028,0 days 00:23:08.800000,0 days 00:23:14.500000,03/16/22,220316_002_me.wav
119, Leave him be.,0.6964600086212158,0 days 00:23:16.100000,0 days 00:23:16.700000,03/16/22,220316_002_me.wav
120, Go to many of its brother.,0.8898337483406067,0 days 00:23:18.500000,0 days 00:23:19.800000,03/16/22,220316_002_me.wav
121, Redondo.,0.37790820002555847,0 days 00:23:26.100000,0 days 00:23:26.800000,03/16/22,220316_002_me.wav
122," They haven't, you want to put that to treat on that to take up those little packets for the, for the dog, or we should. What's that? Give this guy for the throw it?",0.8788965940475464,0 days 00:23:30.800000,0 days 00:23:46.100000,03/16/22,220316_002_me.wav
123, Going to pay to.,0.6607162952423096,0 days 00:23:56.300000,0 days 00:23:58.400000,03/16/22,220316_002_me.wav
124," Well, then I'll call the more you're going to need to.",0.7987911105155945,0 days 00:24:24.200000,0 days 00:24:27.300000,03/16/22,220316_002_me.wav
125," Atkins man, I feel always like an ass whole thing country on this thing unless I speak English.",0.8174417614936829,0 days 00:24:35.500000,0 days 00:24:48.400000,03/16/22,220316_002_me.wav
126," I'm like, Bond my Skin's like I can buy into my my nose.",0.8579791784286499,0 days 00:24:50.100000,0 days 00:24:55.100000,03/16/22,220316_002_me.wav
127," You can chat with us. No, I just I just did it. Maybe I should do that. Check it out.",0.8721874356269836,0 days 00:24:57.500000,0 days 00:25:03.700000,03/16/22,220316_002_me.wav
128, I just don't want to pay like I'm fine. I think I'm okay mean.,0.8310933709144592,0 days 00:25:04.900000,0 days 00:25:08.800000,03/16/22,220316_002_me.wav
129," Why, for what?",0.7748516201972961,0 days 00:25:10.600000,0 days 00:25:11.600000,03/16/22,220316_002_me.wav
130," Yeah, I'm not good for now. I'd rather go out later.",0.9181633591651917,0 days 00:25:12.800000,0 days 00:25:15.400000,03/16/22,220316_002_me.wav
131," The thing is, is that should I go, if you think that you think she's going to know shit about this fucking dog. She's just like been here. American here for 2 months.",0.9340451955795288,0 days 00:25:45,0 days 00:25:54.600000,03/16/22,220316_002_me.wav
132, They might take either.,0.8815613985061646,0 days 00:25:55.700000,0 days 00:25:57.600000,03/16/22,220316_002_me.wav
133," Yeah, whatever you want.",0.9621027708053589,0 days 00:25:59.300000,0 days 00:26:00.400000,03/16/22,220316_002_me.wav
134," Do you have enough money cream? Because my, my skin dries?",0.8175072073936462,0 days 00:26:06.300000,0 days 00:26:11,03/16/22,220316_002_me.wav
135," New. My only thing is that if I shower first, the passenger shower so I can get longer time. You know, I can't do that to you. I want to take like a super long shower, but I'll go. I'll take, I'll take like a nice like 10-15 minutes.",0.9129977226257324,0 days 00:26:14.500000,0 days 00:26:33.600000,03/16/22,220316_002_me.wav
136, Okay. Okay. Sure.,0.8311941027641296,0 days 00:26:38.300000,0 days 00:26:39.600000,03/16/22,220316_002_me.wav
137," I said not connected to Wi-Fi. Yeah, just like come out. Looking. Okay.",0.8499069809913635,0 days 00:26:40.800000,0 days 00:26:49.400000,03/16/22,220316_002_me.wav
138," Do they have shampoo and shit? Yo, you want to go through the back then we can just go through.",0.9207718968391418,0 days 00:26:53.400000,0 days 00:27:00.800000,03/16/22,220316_002_me.wav
139," Wow, those are raxakoul.",0.7720366716384888,0 days 00:27:02.900000,0 days 00:27:04.700000,03/16/22,220316_002_me.wav
140, Our choices.,0.5820760130882263,0 days 00:27:08.500000,0 days 00:27:10.800000,03/16/22,220316_002_me.wav
141," Since you have money to, we can pay for the 10th as well. We're probably yeah.",0.7876968383789062,0 days 00:27:11.800000,0 days 00:27:19.200000,03/16/22,220316_002_me.wav
142," No, don't go for it.",0.703889787197113,0 days 00:27:30.600000,0 days 00:27:32,03/16/22,220316_002_me.wav
143," You do that, either that fast.",0.9641411900520325,0 days 00:27:33.200000,0 days 00:27:34.800000,03/16/22,220316_002_me.wav
144, My stomach feels weird.,0.6424242854118347,0 days 00:27:39.400000,0 days 00:27:41.900000,03/16/22,220316_002_me.wav
0,"That she was like, yeah, I'm close to be like, we haven't, we like, oh, yeah.",0.8681385517120361,0 days 00:00:00,0 days 00:00:09.500000,03/16/22,220316_003_me.wav
1," You know, we got like we asked for nature. Nature was like.",0.9380680918693542,0 days 00:00:12.400000,0 days 00:00:17,03/16/22,220316_003_me.wav
2," And we would like to know, too much.",0.884456217288971,0 days 00:00:19.200000,0 days 00:00:22.900000,03/16/22,220316_003_me.wav
3, Animal. Take this clean. I will also drop hours thing stopping drying. Just do ya.,0.8335186839103699,0 days 00:00:26.300000,0 days 00:00:37.700000,03/16/22,220316_003_me.wav
4, These are washed so I'm not good. I was worried that we have to like maybe this is nasty. We know this tell them that this time we got to tell her this tent is out of commission.,0.9056257009506226,0 days 00:00:41.100000,0 days 00:00:51.900000,03/16/22,220316_003_me.wav
5, Beautiful Warehouse.,0.9565571546554565,0 days 00:00:54.400000,0 days 00:00:55.900000,03/16/22,220316_003_me.wav
6," Imma, bring you anything. Bring my wallet.",0.733697772026062,0 days 00:00:58.700000,0 days 00:01:01,03/16/22,220316_003_me.wav
7, While we walked.,0.7435171008110046,0 days 00:01:13.100000,0 days 00:01:13.900000,03/16/22,220316_003_me.wav
8, Pickles.,0.9876290559768677,0 days 00:01:15,0 days 00:01:15.700000,03/16/22,220316_003_me.wav
9, I do not have a problem with that.,0.9615356922149658,0 days 00:01:16.900000,0 days 00:01:18.500000,03/16/22,220316_003_me.wav
10, Haley.,0.5558689832687378,0 days 00:01:24.600000,0 days 00:01:25.500000,03/16/22,220316_003_me.wav
11," I miss you, too. I'm going to reserve.",0.8235746026039124,0 days 00:01:28.500000,0 days 00:01:31.800000,03/16/22,220316_003_me.wav
12," Yeah, it's okay.",0.8423142433166504,0 days 00:01:36,0 days 00:01:36.700000,03/16/22,220316_003_me.wav
13, She's ditched them like four times in a row.,0.782379150390625,0 days 00:01:44.600000,0 days 00:01:48.900000,03/16/22,220316_003_me.wav
14," To go climbing with the guy, we going to do it when we get out of this place.",0.9242810010910034,0 days 00:01:55.700000,0 days 00:02:01.800000,03/16/22,220316_003_me.wav
15, Country you so much and we'll just add that to the top of the room to me.,0.8563676476478577,0 days 00:02:12,0 days 00:02:21.100000,03/16/22,220316_003_me.wav
16," Yeah, yeah. Yeah, I knew that for now. That's a long time.",0.818732500076294,0 days 00:02:26.800000,0 days 00:02:31.600000,03/16/22,220316_003_me.wav
17," That you're going to be, you put something on the in the, in the bag.",0.7791929244995117,0 days 00:02:36.800000,0 days 00:02:41.500000,03/16/22,220316_003_me.wav
18, Stop.,0.5466511845588684,0 days 00:02:47,0 days 00:02:47.700000,03/16/22,220316_003_me.wav
19, Why?,0.5491933822631836,0 days 00:02:50.800000,0 days 00:02:51.900000,03/16/22,220316_003_me.wav
20, People think I dye my hair.,0.9097300171852112,0 days 00:02:54,0 days 00:02:55.700000,03/16/22,220316_003_me.wav
21," Just don't have like, real long time. I know I'm like,",0.8551784753799438,0 days 00:02:57.200000,0 days 00:03:02.800000,03/16/22,220316_003_me.wav
22," Yeah, but it kind of is what it's like.",0.9300959706306458,0 days 00:03:06.400000,0 days 00:03:09.200000,03/16/22,220316_003_me.wav
23, Chris Brown.,0.9357496500015259,0 days 00:03:11.700000,0 days 00:03:12.500000,03/16/22,220316_003_me.wav
24," But like yeah, I got like a little long day. I mean, I mean my head just goes crazy, but it was like people that guy diamond.",0.8949120044708252,0 days 00:03:14.200000,0 days 00:03:26.900000,03/16/22,220316_003_me.wav
25," Cuz it's not like that. Look of that hat. My business. You know, I'm like so many but I feel good. I'm just yeah, I know nobody like repairable that protein. This is great. That would taking some taking Simon out, you know, we can go to a nice restaurant if you have the money, I said, I should count on our money.",0.9356155395507812,0 days 00:03:27.500000,0 days 00:03:56,03/16/22,220316_003_me.wav
26, Placer County money so bad. 35 bucks each on the 19th.,0.7562218308448792,0 days 00:03:57.500000,0 days 00:04:12.200000,03/16/22,220316_003_me.wav
27," And that's true. No, no. 140 box and Toad.",0.8413051962852478,0 days 00:04:14,0 days 00:04:28,03/16/22,220316_003_me.wav
28," Don't you sleep, you know what I mean? And and chill, you know, any way that we couldn't before, you know.",0.9054321050643921,0 days 00:04:32.500000,0 days 00:04:38,03/16/22,220316_003_me.wav
29, You already have to let him open up.,0.9040362238883972,0 days 00:04:44.900000,0 days 00:04:47.100000,03/16/22,220316_003_me.wav
30," Anything that you could want me to, I'm really excited to get my stuff back.",0.9425891041755676,0 days 00:04:48.800000,0 days 00:04:54.700000,03/16/22,220316_003_me.wav
31," You can still say I'm logging phones with remaining battery in the battery pack me too, but like",0.8599870204925537,0 days 00:05:01.300000,0 days 00:05:06.300000,03/16/22,220316_003_me.wav
32," Maybe it's better that we don't buy a whole. It after that. I'm never going to use again, then not going to give it.",0.940316915512085,0 days 00:05:07.200000,0 days 00:05:15.500000,03/16/22,220316_003_me.wav
33, Pocketbook a test.,0.5985780954360962,0 days 00:05:16.200000,0 days 00:05:19.700000,03/16/22,220316_003_me.wav
34, We're going to say that we're outside and he might be upset. Thank you.,0.8637383580207825,0 days 00:05:22.100000,0 days 00:05:26.700000,03/16/22,220316_003_me.wav
35," Didn't fucking walk in the zipper than what does if it wasn't like was was tied together with the string in order to stay together with the rental, whatever. We have the safety pin, it close.",0.9048569202423096,0 days 00:05:27.900000,0 days 00:05:43.600000,03/16/22,220316_003_me.wav
36," Lynx Oaks all about food. Yeah. Yeah. Yeah, we can have to try to convince them to that. We'd like good. That's awesome. But I was a rat in the tent as well because there was so many reps in the time that we don't have to reply that we going to pay for it. But like they should retire and also not just that.",0.935688853263855,0 days 00:05:48.500000,0 days 00:06:17.300000,03/16/22,220316_003_me.wav
37," We should have resisted. Dinos. No, it's okay.",0.8198460936546326,0 days 00:06:18.400000,0 days 00:06:21.800000,03/16/22,220316_003_me.wav
38," Yeah, I said exactly. If that was that, it was amazing. We have your fork and we actually and we got we got to",0.7776685357093811,0 days 00:06:38,0 days 00:06:49.100000,03/16/22,220316_003_me.wav
39," So you got two extra ones, everything yet. Some friends, some friends people, for 8 days out that we've been out here for 8 days.",0.7898749709129333,0 days 00:06:50.400000,0 days 00:07:05.800000,03/16/22,220316_003_me.wav
